name,enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,futureType,baseCurrency,isEtfMarket,quoteCurrency,underlying,restricted,highLeverageFeeExempt,largeOrderThreshold,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,priceHigh24h,priceLow24h,tokenizedEquity
EOSBULL/USDT,True,False,1e-08,1000000.0,1000000.0,2e-07,1.9e-07,2e-07,2e-07,spot,,EOSBULL,True,USDT,,False,True,196.0,0.0,0.1111111111111111,0.1111111111111111,6425.34,6425.5541565822,2.1e-07,1.8e-07,
EOSHALF/USD,True,False,0.25,1e-05,1e-05,5462.75,5232.0,5245.5,5245.5,spot,,EOSHALF,True,USD,,False,True,280.0,-0.006345898844478121,0.019483990087945192,0.012644787644787644,0.0,0.0,5462.75,5137.0,
EOSHEDGE/USD,True,False,0.025,0.001,0.001,165.65,164.675,165.45,165.45,spot,,EOSHEDGE,True,USD,,False,True,280.0,0.015030674846625767,-0.03400963363012699,-0.020426287744227355,0.0,0.0,171.825,160.925,
ETCBEAR/USD,True,False,1e-08,100000000.0,100000000.0,5e-08,5e-08,1e-07,5e-08,spot,,ETCBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,5e-08,5e-08,
ETCBULL/USD,True,False,2.5e-06,10.0,10.0,0.00816,0.008145,0.0082225,0.00816,spot,,ETCBULL,True,USD,,False,True,280.0,-0.056647398843930635,0.0036900369003690036,-0.022754491017964073,31209.1159,31209.1159,0.0088625,0.00795,
ETCHALF/USD,True,False,1.0,1e-05,1e-05,23843.0,23319.0,23392.0,23392.0,spot,,ETCHALF,True,USD,,False,True,280.0,-0.008729553351978982,0.0015413598218873095,-0.002388263391334016,0.0,0.0,23843.0,23265.0,
ETCHEDGE/USD,True,False,0.001,0.01,0.01,7.628,7.632,7.671,7.632,spot,,ETCHEDGE,True,USD,,False,True,280.0,0.01814300960512273,-0.007284079084287201,0.0006555657532450505,118.74424,118.74424,7.731,7.449,
ETHBEAR/USD,True,False,1e-08,1000000.0,1000000.0,5e-08,7e-08,6e-08,6e-08,spot,,ETHBEAR,True,USD,,False,True,280.0,0.2,0.2,0.2,0.0,0.0,6e-08,5e-08,
ETHBEAR/USDT,True,False,1e-08,1000000.0,1000000.0,5e-08,7e-08,6e-08,6e-08,spot,,ETHBEAR,True,USDT,,False,True,196.0,0.2,0.2,0.2,0.0,0.0,6e-08,5e-08,
ETHBULL/USD,True,False,0.001,0.01,0.01,4.375,4.363,4.373,4.373,spot,,ETHBULL,True,USD,,False,True,280.0,-0.04727668845315904,0.025322391559202812,-0.051821335646140505,1348740.35055,1348740.35055,4.753,4.181,
ETHBULL/USDT,True,False,0.001,0.01,0.01,4.391,4.357,4.376,4.376,spot,,ETHBULL,True,USDT,,False,True,196.0,-0.047245808839538425,0.024824355971896955,-0.050759219088937095,350344.14842,350355.82539046684,4.744,4.188,
ETHHALF/USD,True,False,1.0,1e-05,1e-05,19535.0,19468.0,19509.0,19509.0,spot,,ETHHALF,True,USD,,False,True,280.0,-0.006164034640855833,0.0037042753511344344,-0.005809509249350252,0.0,0.0,19747.0,19370.0,
ETHHEDGE/USD,True,False,0.0025,0.01,0.01,19.08,19.2025,19.28,19.2025,spot,,ETHHEDGE,True,USD,,False,True,280.0,0.012656558998022413,-0.01081777205408886,0.017485759703271958,19096.52085,19096.52085,19.4925,18.745,
EXCHBEAR/USD,True,False,5e-08,1000.0,1000.0,0.00010625,0.000108,0.0001096,0.000108,spot,,EXCHBEAR,True,USD,,False,True,280.0,0.019830028328611898,-0.0542907180385289,0.0037174721189591076,129.49315,129.49315,0.0001142,0.0001052,
EXCHBULL/USD,True,False,0.25,0.0001,0.0001,574.0,573.25,582.0,574.0,spot,,EXCHBULL,True,USD,,False,True,280.0,-0.020059752454118653,0.04601366742596811,-0.017543859649122806,51.7603,51.7603,594.75,532.75,
EXCHHALF/USD,True,False,1.0,1e-05,1e-05,18894.0,18541.0,18610.0,18610.0,spot,,EXCHHALF,True,USD,,False,True,280.0,-0.0031603192458085597,0.008180291456741968,-0.0024122219244170464,0.0,0.0,18894.0,18451.0,
EXCHHEDGE/USD,True,False,0.01,0.001,0.001,84.3,82.69,83.18,83.18,spot,,EXCHHEDGE,True,USD,,False,True,280.0,0.007631738340399758,-0.0132858837485172,0.006778019849915275,0.0,0.0,84.3,82.18,
GRTBEAR/USD,True,False,1e-08,10000.0,10000.0,1.499e-05,1.562e-05,1.598e-05,1.562e-05,spot,,GRTBEAR,True,USD,,False,True,280.0,0.04133333333333333,0.0006406149903907751,0.03443708609271523,26.1236,26.1236,1.58e-05,1.499e-05,
GRTBULL/USD,True,False,1e-08,100000.0,100000.0,2.07e-06,1.97e-06,2.01e-06,2.01e-06,spot,,GRTBULL,True,USD,,False,True,280.0,-0.028985507246376812,-0.0049504950495049506,-0.028985507246376812,4292.953,4292.953,2.13e-06,1.96e-06,
HALF/USD,True,False,0.5,1e-05,1e-05,10823.5,11233.5,11256.5,11233.5,spot,,HALF,True,USD,,False,True,280.0,-0.008210833002251358,0.002901526649406303,-0.006851737246927769,0.0,0.0,11402.0,11087.5,
HALFSHIT/USD,True,False,1.0,1e-05,1e-05,18949.0,17483.0,17541.0,17541.0,spot,,HALFSHIT,True,USD,,False,True,280.0,-0.004314014871998638,0.00022808918287050236,-0.0073566860958632786,0.0,0.0,18744.0,17518.0,
HEDGE/USD,True,False,0.01,0.001,0.001,133.37,133.25,133.68,133.37,spot,,HEDGE,True,USD,,False,True,280.0,0.014143411147441259,-0.00869629849858778,0.011374838856449533,8391.89114,8391.89114,134.54,129.6,
HEDGESHIT/USD,True,False,0.005,0.001,0.001,49.755,49.895,50.16,49.895,spot,,HEDGESHIT,True,USD,,False,True,280.0,0.004428787116255662,-0.005778619109295606,0.013302193338748984,58.99363,58.99363,50.225,49.02,
HTBEAR/USD,True,False,5e-07,100.0,100.0,0.0019695,0.0019025,0.0019285,0.0019285,spot,,HTBEAR,True,USD,,False,True,280.0,0.0025994281258123215,-0.020817466362020816,-0.005415162454873646,0.0,0.0,0.0019695,0.001909,
HTBULL/USD,True,False,2.5e-05,1.0,1.0,0.053825,0.052975,0.053725,0.053725,spot,,HTBULL,True,USD,,False,True,280.0,-0.00046511627906976747,0.03866602223296278,0.007501172058134084,1089.2917,1089.2917,0.053825,0.051275,
HTHALF/USD,True,False,0.5,1e-05,1e-05,8087.0,7542.5,7565.0,7565.0,spot,,HTHALF,True,USD,,False,True,280.0,0.0001983208831889998,0.004048045656646094,0.0013899000595671454,0.0,0.0,8087.0,7532.5,
HTHEDGE/USD,True,False,0.025,0.001,0.001,285.025,289.8,291.225,289.8,spot,,HTHEDGE,True,USD,,False,True,280.0,0.0001725625539257981,-0.008128689997433046,-0.0024954823164959985,0.0,0.0,292.3,285.025,
IBVOL/USD,True,False,0.1,0.0001,0.0001,890.0,873.1,890.3,890.0,spot,,IBVOL,True,USD,,False,True,280.0,0.0,0.03488372093023256,0.02664667204983274,9.2546,9.2546,979.6,860.0,
KNCBEAR/USD,True,False,1e-08,1000000.0,1000000.0,1.2e-07,1.1e-07,1.2e-07,1.2e-07,spot,,KNCBEAR,True,USD,,False,True,280.0,0.09090909090909091,0.0,0.09090909090909091,4.88,4.88,1.2e-07,1e-07,
KNCBEAR/USDT,True,False,1e-08,1000000.0,1000000.0,1.2e-07,1.1e-07,1.2e-07,1.2e-07,spot,,KNCBEAR,True,USDT,,False,True,196.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.2e-07,1.1e-07,
KNCBULL/USD,True,False,1e-07,1000.0,1000.0,0.00024,0.0002258,0.0002305,0.0002305,spot,,KNCBULL,True,USD,,False,True,280.0,-0.03556485355648536,0.035489667565139264,-0.019148936170212766,7059.3384,7059.3384,0.000241,0.0002192,
KNCBULL/USDT,True,False,1e-07,1000.0,1000.0,0.0002319,0.0002263,0.0002307,0.0002307,spot,,KNCBULL,True,USDT,,False,True,196.0,-0.021628498727735368,0.021248339973439574,-0.021628498727735368,187.7232,187.729456814256,0.0002406,0.0002259,
KNCHALF/USD,True,False,0.5,1e-05,1e-05,8989.0,8096.0,8134.5,8134.5,spot,,KNCHALF,True,USD,,False,True,280.0,-0.006533952125061065,0.0016623568526043591,-0.005866177818515124,0.0,0.0,8989.0,8113.0,
KNCHEDGE/USD,True,False,0.005,0.001,0.001,69.905,69.315,69.86,69.86,spot,,KNCHEDGE,True,USD,,False,True,280.0,0.015111886079628016,-0.0006437307774837279,0.012243715134391075,0.0,0.0,69.905,68.35,
LEOBEAR/USD,True,False,2.5e-05,1.0,1.0,0.091125,0.084725,0.092475,0.091125,spot,,LEOBEAR,True,USD,,False,True,280.0,0.0,0.07017028772753964,0.0008237232289950577,74.0636,74.0636,0.0958,0.08155,
LEOBULL/USD,True,False,0.1,0.0001,0.0001,423.9,401.4,437.6,423.9,spot,,LEOBULL,True,USD,,False,True,280.0,0.0,-0.022145328719723183,0.0,1121.36396,1121.36396,436.6,407.0,
LEOHALF/USD,True,False,1.0,1e-05,1e-05,15109.0,14309.0,14606.0,14606.0,spot,,LEOHALF,True,USD,,False,True,280.0,0.0019894354119503327,0.001371177841766077,0.005368942731277533,0.0,0.0,15109.0,14491.0,
LEOHEDGE/USD,True,False,0.05,0.0001,0.0001,445.8,454.35,469.5,454.35,spot,,LEOHEDGE,True,USD,,False,True,280.0,-0.0024151937644088265,-0.00230566534914361,-0.00937534067371634,0.0,0.0,461.1,445.8,
LINKBEAR/USD,True,False,1e-08,100000000.0,100000000.0,1e-08,1e-08,1e-08,1e-08,spot,,LINKBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
LINKBEAR/USDT,True,False,1e-08,100000000.0,100000000.0,1e-08,1e-08,4e-08,1e-08,spot,,LINKBEAR,True,USDT,,False,True,196.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
LINKBULL/USD,True,False,1e-07,1000.0,1000.0,0.0002585,0.0002571,0.0002588,0.0002585,spot,,LINKBULL,True,USD,,False,True,280.0,-0.038318452380952384,-0.17858277724817287,-0.04400887573964497,108451.55724,108451.55724,0.0003587,0.0002507,
LINKBULL/USDT,True,False,1e-07,1000.0,1000.0,0.0002503,0.0002551,0.0002598,0.0002551,spot,,LINKBULL,True,USDT,,False,True,196.0,-0.05832410483573274,-0.18420211064918451,-0.06144223693892568,19983.35133,19984.01737509983,0.0003506,0.0002501,
LINKHALF/USD,True,False,0.5,1e-05,1e-05,11876.5,12249.5,12291.5,12249.5,spot,,LINKHALF,True,USD,,False,True,280.0,-0.007534940247113632,-0.03200442530325181,-0.007695734942687027,0.0,0.0,12928.0,11877.0,
LINKHEDGE/USD,True,False,0.001,0.01,0.01,11.998,11.897,11.961,11.961,spot,,LINKHEDGE,True,USD,,False,True,280.0,0.016055045871559634,0.0668985817500669,0.01588245286223883,4563.43352,4563.43352,11.998,10.733,
LTCBEAR/USD,True,False,5e-08,1000.0,1000.0,0.00020405,0.00020675,0.0002089,0.00020675,spot,,LTCBEAR,True,USD,,False,True,280.0,0.02963147410358566,-0.022227476944904234,0.014474975466143278,4089.0906,4089.0906,0.00021145,0.00019765,
LTCBEAR/USDT,True,False,5e-08,1000.0,1000.0,0.0002056,0.0002068,0.0002092,0.0002068,spot,,LTCBEAR,True,USDT,,False,True,196.0,0.030136986301369864,-0.01990521327014218,0.004615010930289046,7071.9163,7072.152006970279,0.00021415,0.00019785,
LTCBULL/USD,True,False,1e-08,1000.0,1000.0,7.22e-05,7.226e-05,7.278e-05,7.226e-05,spot,,LTCBULL,True,USD,,False,True,280.0,-0.037175216522318456,-0.0005532503457814661,-0.016469307200217775,3859.5609,3859.5609,7.633e-05,7.153e-05,
LTCBULL/USDT,True,False,1e-08,1000.0,1000.0,7.415e-05,7.209e-05,7.277e-05,7.277e-05,spot,,LTCBULL,True,USDT,,False,True,196.0,-0.03050892619237943,0.015915119363395226,-0.0103359173126615,2122.90578,2122.9765364496475,7.636e-05,7.037e-05,
LTCHALF/USD,True,False,0.5,1e-05,1e-05,8345.5,7951.5,7974.5,7974.5,spot,,LTCHALF,True,USD,,False,True,280.0,-0.004742589703588144,0.0012555715989704312,-0.0021896896896896898,0.0,0.0,8345.5,7951.0,
LTCHEDGE/USD,True,False,0.05,0.0001,0.0001,480.05,467.4,469.75,469.75,spot,,LTCHEDGE,True,USD,,False,True,280.0,0.010541034742390019,-0.003605896701665076,0.005673303361164633,0.0,0.0,480.05,461.25,
MATICBEAR2021/USD,True,False,1e-08,10000.0,10000.0,2.269e-05,2.229e-05,2.248e-05,2.248e-05,spot,,MATICBEAR2021,True,USD,,False,True,280.0,0.04170528266913809,-0.012736056214317084,0.03833718244803695,28946.9695,28946.9695,2.291e-05,2.1e-05,
MATICBULL/USD,True,False,1e-07,1000.0,1000.0,0.0002589,0.0002564,0.0002577,0.0002577,spot,,MATICBULL,True,USD,,False,True,280.0,-0.02791399471897397,0.015766653527788728,-0.03699551569506727,68124.4265,68124.4265,0.0002724,0.0002515,
MATICHALF/USD,True,False,5.0,1e-06,1e-06,67970.0,66965.0,67190.0,67190.0,spot,,MATICHALF,True,USD,,False,True,280.0,-0.0047400385128129165,0.003285053008809915,-0.006138599216034317,0.0,0.0,67970.0,66890.0,
MATICHEDGE/USD,True,False,1e-05,1.0,1.0,0.11513,0.11581,0.11645,0.11581,spot,,MATICHEDGE,True,USD,,False,True,280.0,0.005906366715886389,-0.010931761892561278,0.0077445179255134005,561.23111,561.23111,0.11725,0.11417,
MIDBEAR/USD,True,False,5e-08,1000.0,1000.0,0.0001211,0.0001237,0.0001253,0.0001237,spot,,MIDBEAR,True,USD,,False,True,280.0,0.018945634266886325,-0.0190325138778747,0.017688194158782394,100.9411,100.9411,0.0001263,0.0001188,
MIDBULL/USD,True,False,0.00025,0.1,0.1,0.7195,0.7025,0.70975,0.70975,spot,,MIDBULL,True,USD,,False,True,280.0,-0.015944540727902946,0.020855807263574253,-0.020696791997240428,225.214575,225.214575,0.7395,0.69,
MIDHALF/USD,True,False,0.5,1e-05,1e-05,12919.0,12278.0,12312.5,12312.5,spot,,MIDHALF,True,USD,,False,True,280.0,-0.003923630774209206,0.0019122792741476117,-0.00448738680465718,0.0,0.0,12919.0,12280.5,
MIDHEDGE/USD,True,False,0.01,0.001,0.001,122.64,125.26,125.9,125.26,spot,,MIDHEDGE,True,USD,,False,True,280.0,0.007885420019311232,-0.0035796674886643862,0.009103359381293806,0.0,0.0,125.97,122.64,
MKRBEAR/USD,True,False,1e-08,10000.0,10000.0,6.36e-06,6.18e-06,6.31e-06,6.31e-06,spot,,MKRBEAR,True,USD,,False,True,280.0,0.022690437601296597,-0.058208955223880594,0.07312925170068027,10.7138,10.7138,6.79e-06,5.54e-06,
MKRBULL/USD,True,False,1e-05,1.0,1.0,0.03966,0.03862,0.03998,0.03966,spot,,MKRBULL,True,USD,,False,True,280.0,0.0,0.15190241068835317,-0.044797687861271675,141.26091,141.26091,0.044,0.03413,
OKBBEAR/USD,True,False,1e-08,10000000.0,10000000.0,2e-08,2e-08,9e-08,2e-08,spot,,OKBBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,2e-08,2e-08,
OKBBULL/USD,True,False,0.0005,0.1,0.1,1.246,1.232,1.259,1.246,spot,,OKBBULL,True,USD,,False,True,280.0,-0.01071853910281858,0.070446735395189,0.008906882591093117,39.06145,39.06145,1.268,1.152,
OKBHALF/USD,True,False,1.0,1e-05,1e-05,19810.0,19352.0,19428.0,19428.0,spot,,OKBHALF,True,USD,,False,True,280.0,-0.003385657125269314,0.010454048993602746,0.0030461046001342353,0.0,0.0,19810.0,19214.0,
OKBHEDGE/USD,True,False,0.001,0.01,0.01,9.735,9.473,9.525,9.525,spot,,OKBHEDGE,True,USD,,False,True,280.0,0.007296954314720812,-0.019759184933621488,-0.004910154617634768,0.0,0.0,9.735,9.436,
PAXGBEAR/USD,True,False,5.0,1e-05,1e-05,12775.0,12225.0,12920.0,12775.0,spot,,PAXGBEAR,True,USD,,False,True,280.0,0.0,-0.022944550669216062,0.0007833920877399138,20.05675,20.05675,13075.0,12640.0,
PAXGBULL/USD,True,False,1.0,0.0001,0.0001,3068.0,2891.0,2980.0,2980.0,spot,,PAXGBULL,True,USD,,False,True,280.0,0.0,0.062388591800356503,0.0,8.8685,8.8685,3068.0,2805.0,
PAXGHALF/USD,True,False,0.25,1e-05,1e-05,5049.0,4976.25,5040.5,5040.5,spot,,PAXGHALF,True,USD,,False,True,280.0,-0.00039662865642042637,0.0040336636621682185,-0.0016835016835016834,0.0,0.0,5049.0,5018.0,
PAXGHEDGE/USD,True,False,0.5,1e-05,1e-05,5786.0,5776.0,5924.5,5786.0,spot,,PAXGHEDGE,True,USD,,False,True,280.0,0.0,-0.007802452199262625,0.0,0.0,0.0,5837.0,5786.0,
PRIVBEAR/USD,True,False,2.5e-06,10.0,10.0,0.0057875,0.0059775,0.0062375,0.0059775,spot,,PRIVBEAR,True,USD,,False,True,280.0,0.031492666091458156,-0.08775276611980161,-0.004164931278633903,112.489475,112.489475,0.00661,0.0056325,
PRIVBULL/USD,True,False,2.5e-05,1.0,1.0,0.054975,0.054425,0.055425,0.054975,spot,,PRIVBULL,True,USD,,False,True,280.0,-0.013458950201884253,0.0763582966226138,0.0009103322712790169,274.875,274.875,0.0587,0.050375,
PRIVHALF/USD,True,False,0.5,1e-05,1e-05,9911.5,9296.5,9334.5,9334.5,spot,,PRIVHALF,True,USD,,False,True,280.0,-0.00421378280349904,0.010391297288520864,0.0020933977455716585,0.0,0.0,9911.5,9224.0,
PRIVHEDGE/USD,True,False,0.05,0.0001,0.0001,350.35,338.45,340.65,340.65,spot,,PRIVHEDGE,True,USD,,False,True,280.0,0.007989347536617843,-0.02083932164415062,-0.002926972047416947,0.0,0.0,350.35,331.6,
SUSHIBEAR/USD,True,False,1e-08,100000000.0,100000000.0,1e-08,1e-08,2e-08,1e-08,spot,,SUSHIBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
SUSHIBULL/USD,True,False,1e-08,100000000.0,100000000.0,1e-08,1e-08,2e-08,1e-08,spot,,SUSHIBULL,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
SXPBEAR/USD,True,False,1e-08,10000000.0,10000000.0,1e-08,1e-08,5e-08,1e-08,spot,,SXPBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
SXPBULL/USD,True,False,1e-08,1000000.0,1000000.0,1.6e-07,1.5e-07,1.6e-07,1.6e-07,spot,,SXPBULL,True,USD,,False,True,280.0,0.0,0.06666666666666667,-0.058823529411764705,21.26,21.26,1.7e-07,1.4e-07,
SXPHALF/USD,True,False,0.5,1e-05,1e-05,6819.5,6619.0,6637.5,6637.5,spot,,SXPHALF,True,USD,,False,True,280.0,-0.0029292474087426767,0.007207890743550834,-0.011320473672451032,0.0,0.0,6819.5,6578.5,
SXPHALF/USDT,True,False,0.5,1e-05,1e-05,6835.0,6618.0,6639.5,6639.5,spot,,SXPHALF,True,USDT,,False,True,196.0,-0.0027037176117161096,0.00735851919283872,-0.011317102226193134,0.0,0.0,6835.0,6580.0,
SXPHEDGE/USD,True,False,0.25,0.0001,0.0001,64.75,66.0,66.5,66.0,spot,,SXPHEDGE,True,USD,,False,True,280.0,0.007633587786259542,-0.022222222222222223,0.011494252873563218,6.2419,6.2419,67.75,64.5,
THETABEAR/USD,True,False,1e-08,100000000.0,100000000.0,1e-08,2e-08,1e-08,1e-08,spot,,THETABEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,
THETABULL/USD,True,False,2.5e-07,100.0,100.0,0.0008405,0.0008335,0.0008475,0.0008405,spot,,THETABULL,True,USD,,False,True,280.0,-0.02607184241019699,-0.026635784597568036,-0.03501722158438576,3714.160625,3714.160625,0.0009035,0.00082525,
THETAHALF/USD,True,False,1.0,1e-05,1e-05,15618.0,14781.0,14852.0,14852.0,spot,,THETAHALF,True,USD,,False,True,280.0,-0.003221476510067114,-0.0039568104084233115,-0.006754497425265833,0.0,0.0,15618.0,14798.0,
THETAHEDGE/USD,True,False,0.0025,0.01,0.01,20.9075,21.2025,21.4125,21.2025,spot,,THETAHEDGE,True,USD,,False,True,280.0,0.010725777618877368,0.010725777618877368,0.01338272195005377,0.0,0.0,21.3475,20.8825,
TOMOBEAR2021/USD,True,False,5e-05,1.0,1.0,0.24355,0.2453,0.2537,0.2453,spot,,TOMOBEAR2021,True,USD,,False,True,280.0,0.02528735632183908,0.008634868421052632,0.057783527382492456,373.30425,373.30425,0.27585,0.2293,
TOMOBULL/USD,True,False,1e-08,1000000.0,1000000.0,5e-08,5e-08,6e-08,5e-08,spot,,TOMOBULL,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,5e-08,5e-08,
TOMOHALF/USD,True,False,0.5,1e-05,1e-05,9841.0,9149.0,9197.5,9197.5,spot,,TOMOHALF,True,USD,,False,True,280.0,-0.0036290759397681724,-0.0023321401453519903,-0.012878991145693587,0.0,0.0,9841.0,9176.5,
TOMOHEDGE/USD,True,False,0.001,0.01,0.01,13.023,12.788,12.901,12.901,spot,,TOMOHEDGE,True,USD,,False,True,280.0,0.009388936702918394,0.005298838930881322,0.027804333970681962,0.0,0.0,13.023,12.458,
TRXBEAR/USD,True,False,1e-08,10000000.0,10000000.0,3e-08,3e-08,7e-08,3e-08,spot,,TRXBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,12.6,12.6,3e-08,3e-08,
TRXBULL/USD,True,False,5e-06,10.0,10.0,0.012705,0.012435,0.01252,0.01252,spot,,TRXBULL,True,USD,,False,True,280.0,-0.018424147393179144,0.04420350291909925,0.01253538212697129,15.19555,15.19555,0.01287,0.01199,
TRXHALF/USD,True,False,1.0,1e-05,1e-05,17814.0,17858.0,17903.0,17858.0,spot,,TRXHALF,True,USD,,False,True,280.0,-0.004237760678041709,0.00410458251335395,0.0010650821234374124,0.0,0.0,17963.0,17764.0,
TRXHEDGE/USD,True,False,0.005,0.001,0.001,39.745,39.305,39.455,39.455,spot,,TRXHEDGE,True,USD,,False,True,280.0,0.008048032703117016,-0.00941501380868692,-0.002654196157735086,85.8492,85.8492,39.935,39.015,
TRYBBEAR/USD,True,False,1.0,1e-05,1e-05,3552.0,3376.0,3553.0,3552.0,spot,,TRYBBEAR,True,USD,,False,True,280.0,0.012542759407069556,0.0,0.004524886877828055,0.0,0.0,3552.0,3501.0,
TRYBBULL/USD,True,False,1.0,0.0001,0.0001,2773.0,2705.0,2844.0,2773.0,spot,,TRYBBULL,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,2773.0,2773.0,
TRYBHALF/USD,True,False,0.25,1e-05,1e-05,5697.75,5721.25,5809.25,5721.25,spot,,TRYBHALF,True,USD,,False,True,280.0,-0.0021365657975058864,0.0016193977591036416,0.00026224922417937845,0.0,0.0,5733.5,5697.75,
TRYBHEDGE/USD,True,False,0.5,1e-05,1e-05,4621.0,4533.0,4675.5,4621.0,spot,,TRYBHEDGE,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,4621.0,4621.0,
UNISWAPBEAR/USD,True,False,1e-05,1.0,1.0,0.04619,0.04573,0.04738,0.04619,spot,,UNISWAPBEAR,True,USD,,False,True,280.0,0.04929577464788732,-0.020152736529486636,0.03495406677123011,302.89928,302.89928,0.04783,0.04352,
UNISWAPBULL/USD,True,False,1e-05,1.0,1.0,0.04807,0.04521,0.04763,0.04763,spot,,UNISWAPBULL,True,USD,,False,True,280.0,-0.025173966434711422,0.0397293167430692,-0.03855470327008478,222.14559,222.14559,0.05029,0.04485,
USDTBEAR/USD,True,False,1.0,1e-05,1e-05,3218.0,3189.0,3216.0,3216.0,spot,,USDTBEAR,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,3218.0,3214.0,
USDTBULL/USD,True,False,5.0,1e-05,1e-05,10900.0,10825.0,10895.0,10895.0,spot,,USDTBULL,True,USD,,False,True,280.0,0.0,-0.00045871559633027525,0.0004591368227731864,0.0,0.0,10900.0,10890.0,
USDTHALF/USD,True,False,0.25,1e-05,1e-05,6160.5,6160.0,6170.75,6160.5,spot,,USDTHALF,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,6160.5,6160.5,
USDTHEDGE/USD,True,False,0.5,1e-05,1e-05,3894.0,3892.5,3907.0,3894.0,spot,,USDTHEDGE,True,USD,,False,True,280.0,0.0,0.0,0.0,0.0,0.0,3894.5,3894.0,
VETBEAR/USD,True,False,1e-08,100000.0,100000.0,1.59e-06,1.6e-06,1.64e-06,1.6e-06,spot,,VETBEAR,True,USD,,False,True,280.0,0.01910828025477707,-0.08045977011494253,0.006289308176100629,150.524,150.524,1.75e-06,1.57e-06,
VETBEAR/USDT,True,False,1e-08,100000.0,100000.0,1.63e-06,1.6e-06,1.64e-06,1.63e-06,spot,,VETBEAR,True,USDT,,False,True,196.0,0.03821656050955414,-0.04678362573099415,0.006172839506172839,0.0,0.0,1.72e-06,1.57e-06,
VETBULL/USD,True,False,1e-08,1000.0,1000.0,8.735e-05,8.661e-05,8.736e-05,8.735e-05,spot,,VETBULL,True,USD,,False,True,280.0,-0.029660075538769162,0.07362340216322517,-0.007724639327501988,2930.96603,2930.96603,9.031e-05,8.136e-05,
VETBULL/USDT,True,False,1e-08,1000.0,1000.0,8.88e-05,8.644e-05,8.772e-05,8.772e-05,spot,,VETBULL,True,USDT,,False,True,196.0,-0.023597506678539625,0.0589087397392564,-0.011716989634970707,87.79829,87.8012163170057,9.009e-05,8.158e-05,
VETHEDGE/USD,True,False,0.5,1e-05,1e-05,100.5,98.5,99.5,99.5,spot,,VETHEDGE,True,USD,,False,True,280.0,0.01015228426395939,-0.01485148514851485,0.0,0.0,0.0,101.0,98.5,
XAUTBEAR/USD,True,False,2.5,1e-05,1e-05,5660.0,5637.5,5710.0,5660.0,spot,,XAUTBEAR,True,USD,,False,True,280.0,0.0,-0.03659574468085106,-0.00088261253309797,1097.5068,1097.5068,5950.0,5597.5,
XAUTBULL/USD,True,False,1.0,1e-05,1e-05,4425.0,4595.0,4681.0,4595.0,spot,,XAUTBULL,True,USD,,False,True,280.0,-0.004549393414211438,0.02338530066815145,-0.020046918319471103,0.0,0.0,4720.0,4425.0,
XAUTHALF/USD,True,False,0.25,1e-05,1e-05,5657.25,5629.25,5651.5,5651.5,spot,,XAUTHALF,True,USD,,False,True,280.0,-0.000618921308576481,0.003417817035820498,-0.001016394891510893,0.0,0.0,5657.25,5632.0,
XAUTHEDGE/USD,True,False,0.5,1e-05,1e-05,4926.5,4914.0,4948.5,4926.5,spot,,XAUTHEDGE,True,USD,,False,True,280.0,0.0,-0.005048975058063213,0.0011176590123958545,0.0,0.0,4952.5,4908.0,
